x,y,z,c
0.45017725045893819402,0.28772836966269321746,0.015625,3002
0.41954956393934539349,0.29299261508612473026,0.015625,3002
0.390625,0.30407461915041023026,0.015625,3002
0.36418968292863440617,0.32022219900875398269,0.015625,3002
0.34126508173788061562,0.34118175848698895081,0.015625,3002
0.4831688720933988157,0.28855925062681359039,0.015625,3003
0.45227412558860180525,0.2871574684291528512,0.015625,3003
0.421875,0.29171529089862863193,0.015625,3003
0.39294028450230839011,0.30213979561350634562,0.015625,3003
0.36618340088318751535,0.31770524151955403802,0.015625,3003
0.51402409232858703447,0.29744641870688887098,0.015625,3004
0.48404780795802915261,0.28924062298125613468,0.015625,3004
0.453125,0.28739732048472155235,0.015625,3004
0.42247880074728000332,0.2918750410329349898,0.015625,3004
0.39336477325829022345,0.30272792708346357715,0.015625,3004
0.5420339054276264168,0.31063914031589612286,0.015625,3005
0.51416539650388226601,0.29706725225085633957,0.015625,3005
0.484375,0.28910625246364424212,0.015625,3005
0.4536049018128379684,0.28717637428794690058,0.015625,3005
0.42289191785296631476,0.29127355353521322545,0.015625,3005
0.56754690458258083563,0.3314193383807775839,0.015625,3006
0.54326355191500397268,0.31201092127832169565,0.015625,3006
0.515625,0.29798648428747248618,0.015625,3006
0.48577585551456181623,0.28963837708521289471,0.015625,3006
0.45476527567347752035,0.28745360209732706558,0.015625,3006
0.58319521589706124765,0.34994079143535639087,0.015625,3007
0.56285063109816013682,0.32649159670404281908,0.015625,3007
0.53796179795915111121,0.30809080190094789709,0.015625,3007
0.5097583915357987161,0.2952866733521024023,0.015625,3007
0.47946871398015078469,0.28838392879769453314,0.015625,3007
0.39121248743435449446,0.30388556129956273422,0.015625,3036
0.36454152869014927463,0.31999437198546576422,0.015625,3036
0.34136352388641777456,0.34071692578116641315,0.015625,3036
0.32209499115987477724,0.36514643837840837781,0.015625,3036
0.30749201578147838942,0.3927026257252228536,0.015625,3036
0.41203290172746664943,0.29425688080718842565,0.015625,3037
0.38382748124872562157,0.30728197309679006199,0.015625,3037
0.3581714810431477769,0.32462224835354719366,0.015625,3037
0.33575036098636240611,0.34599614647862109162,0.015625,3037
0.31715267264296759242,0.37090879636821627585,0.015625,3037
0.59390436740286434159,0.3659512794754197218,0.015625,3043
0.57564058922974137289,0.34075437988314227766,0.015625,3043
0.55297919992628985497,0.31954970691999240451,0.015625,3043
0.52680969410692179977,0.30287932833127634291,0.015625,3043
0.49789799883667174019,0.29144526837696577148,0.015625,3043
0.60424324586896593914,0.38628644853601495912,0.015625,3044
