x,y,z,c
0.43375794278460738651,0.27951924992217841437,0.015625,2965
0.40264556817736035788,0.27770627896945881963,0.015625,2965
0.37164439257311288056,0.28045835850330919081,0.015625,2965
0.34137010311941412555,0.28771313020307459629,0.015625,2965
0.31242677643128152765,0.29931021112713213084,0.015625,2965
0.4524501987862093455,0.28366496639810534486,0.015625,2966
0.42170117083962821436,0.27874197503898312522,0.015625,2966
0.390625,0.27862798011281036947,0.015625,2966
0.35989147861730014233,0.28323086568732319668,0.015625,2966
0.33017276961496860865,0.29253032655503297121,0.015625,2966
0.48220881571800094934,0.29265556261492231549,0.015625,2967
0.4525102157312981821,0.28342760672854633297,0.015625,2967
0.421875,0.27862686734251590481,0.015625,2967
0.39086886067208520545,0.27847595257988039252,0.015625,2967
0.3600930923812756812,0.28293165048467372458,0.015625,2967
0.49986016134545535605,0.29987614250094762891,0.015625,2968
0.47089288761680608841,0.28797010085511437483,0.015625,2968
0.44054044795689845104,0.28051753183540450998,0.015625,2968
0.4094653820926019705,0.2776485711959174596,0.015625,2968
0.37830895066603120735,0.27947037420624576409,0.015625,2968
0.36013687072346545204,0.28299755079053318108,0.015625,2999
0.33043504483601232602,0.29206189475571581182,0.015625,2999
0.3027563947009550005,0.30588513826156660258,0.015625,2999
0.27790732689742764228,0.32428946533344354952,0.015625,2999
0.25655117537802307748,0.34681335663921103452,0.015625,2999
0.38837480419850728408,0.27891483028668501154,0.015625,3000
0.35762268740700203784,0.28370339613376932553,0.015625,3000
0.328125,0.29337273039162142796,0.015625,3000
0.30059815473919110351,0.30769119258358412772,0.015625,3000
0.27584258680395096208,0.32651276402093526441,0.015625,3000
0.41741691128468777494,0.27821403515656900618,0.015625,3001
0.38632456427892936102,0.27880908584147207074,0.015625,3001
0.35577574425977803729,0.28408706553643631176,0.015625,3001
0.32641629596990273665,0.2940201489941861035,0.015625,3001
0.29885533525466567717,0.30839524435306836514,0.015625,3001
0.51287605032436556218,0.30836875574770100661,0.015625,3004
0.48514104163581950324,0.29420161106952535945,0.015625,3004
0.4556388022099109314,0.28440859212757313434,0.015625,3004
0.42501206697162319248,0.27907728184810087768,0.015625,3004
0.39387154263368229223,0.2784455880217518442,0.015625,3004
0.53726013471689015866,0.32582937356034036291,0.015625,3005
0.51201179484622305615,0.30770347097290351446,0.015625,3005
0.484375,0.29368361586647967476,0.015625,3005
0.45491899088535692197,0.2840238935107808893,0.015625,3005
0.42426809451394131845,0.27878252446314372159,0.015625,3005
0.55701670820426041342,0.34594196894938944453,0.015625,3006
0.53495064973364692129,0.32406894305604461159,0.015625,3006
0.50963937716120710775,0.30619639203177184683,0.015625,3006
0.48178407825639030237,0.2926055226192987857,0.015625,3006
0.45202241488813621473,0.2836095066458081404,0.015625,3006
0.32089526179609551004,0.2966290810486071905,0.015625,3034
0.29392611401513779601,0.31211505639818037938,0.015625,3034
0.27039540954088076008,0.33231117483142813551,0.015625,3034
0.251001769552637366,0.35649281347678762888,0.015625,3034
0.23663950452742887887,0.38406396552773852671,0.015625,3034
0.34154264029035780181,0.28767440615613054655,0.015625,3035
0.31276084647160778962,0.29948813303826909982,0.015625,3035
0.28695910847760602858,0.31654835642893430769,0.015625,3035
0.2647572568027665163,0.3381203240022578882,0.015625,3035
0.24679874084628131148,0.36346201425931307094,0.015625,3035
0.56725900593071443279,0.36219626775359536897,0.015625,3042
0.5479198668777153225,0.33767242120291662832,0.015625,3042
0.52454391215186413344,0.31700934384588969062,0.015625,3042
0.4982136061957677664,0.30019599955758929921,0.015625,3042
0.46953714148338604462,0.2878718537936547639,0.015625,3042
0.57862471128154269184,0.382738801951346852,0.015625,3043
0.56335679505115954235,0.35571017043286617954,0.015625,3043
0.54347149880284628676,0.33199444020193263905,0.015625,3043
0.51954298812852428568,0.31229874766790632901,0.015625,3043
0.49250577801172545911,0.29710382051393413594,0.015625,3043
0.76057940110596111705,0.31676362897087734227,0.015625,3048
0.7306782520538003256,0.31839618656361251547,0.015625,3048
0.70461228107360540651,0.33162358144829628959,0.015625,3048
0.68683266942635867736,0.35457352067432257314,0.015625,3048
0.68071486631186994831,0.38355541219550925991,0.015625,3048
0.79080633345470496831,0.33501645122620066219,0.015625,3049
0.76452377407677174492,0.31982149454385788712,0.015625,3049
0.734375,0.31851932016867223751,0.015625,3049
0.70662382618617380903,0.33064540388607804866,0.015625,3049
0.68711184356510457416,0.35416412857754592247,0.015625,3049
0.80595911501907790964,0.36191800342588587025,0.015625,3050
0.79065670542720112302,0.33556439797511911083,0.015625,3050
0.765625,0.31944611860254906732,0.015625,3050
0.73622429711598380564,0.31673353842277052195,0.015625,3050
0.70816053174281945459,0.32745136230129540111,0.015625,3050
0.80836898758265463005,0.38740198127785824278,0.015625,3051
0.80460063560998962284,0.35829064776619506949,0.015625,3051
0.78955968278475296973,0.33433903577368329074,0.015625,3051
0.76611105847747484887,0.31919338122453555506,0.015625,3051
0.73770799265375297527,0.31564553586270738261,0.015625,3051
0.28382434002208284385,0.31883741033696044731,0.015625,3069
0.26197759325600172842,0.34091494724760051938,0.015625,3069
0.24475612241924082912,0.36659418425273221365,0.015625,3069
0.2328507456738445891,0.39510579446936466841,0.015625,3069
0.22680071388091041507,0.42553442877537706046,0.015625,3069
