x,y,z,c
0.38917411783277794379,0.22575881314811063749,0.015625,2892
0.35898022492342862577,0.21865141738081067535,0.015625,2892
0.328125,0.21731021959688504031,0.015625,2892
0.29756024754046678238,0.22176552689569001275,0.015625,2892
0.26820264787162778619,0.23179138086361883442,0.015625,2892
0.41087054277992762774,0.23455739055101423873,0.015625,2893
0.38193767695037894594,0.22324770408943589439,0.015625,2893
0.35149006259865506197,0.2176223867996524286,0.015625,2893
0.32052961626058262823,0.21779732097797185886,0.015625,2893
0.29005441976717477592,0.22384782958837926015,0.015625,2893
0.30162796818031223367,0.22110855046523669731,0.015625,2925
0.27198680626007132322,0.23086599191104764661,0.015625,2925
0.24495317919578879495,0.24633015358352935986,0.015625,2925
0.22116048842940128072,0.26645471546458998624,0.015625,2925
0.20159496352913497397,0.29078481735752043091,0.015625,2925
0.3252983447771343184,0.21716258931018472822,0.015625,2926
0.29467165204339262896,0.22236557373315463115,0.015625,2926
0.265625,0.23320262503914582219,0.015625,2926
0.23911249259608138851,0.24945400222374136678,0.015625,2926
0.21616737799401866682,0.27016225671695986987,0.015625,2926
0.3574358178195158886,0.21866952133269978997,0.015625,2927
0.32633333635432570929,0.21750939153275819504,0.015625,2927
0.29567656303305828169,0.22241836462175507139,0.015625,2927
0.26657613375765837338,0.23319932279832578104,0.015625,2927
0.24025068813085304065,0.24976702305276615723,0.015625,2927
0.4237108889956260338,0.24337031214783369504,0.015625,2929
0.39628762884430335234,0.22878415232341275942,0.015625,2929
0.36661193373840139653,0.21997201779655015108,0.015625,2929
0.33577417371134954394,0.21705051733067612374,0.015625,2929
0.30485243740309431182,0.22020106880392986692,0.015625,2929
0.44300514207240881959,0.25865852354476259745,0.015625,2930
0.41841594405273463408,0.23980409896448010021,0.015625,2930
0.390625,0.22641554970545146874,0.015625,2930
0.36069233715458859368,0.21886600011755016904,0.015625,2930
0.3297158704196513912,0.21725094300154457194,0.015625,2930
0.46432727885133862067,0.28196785743273916625,0.015625,2931
0.44399674061936300618,0.25929224493746372282,0.015625,2931
0.41979425138806319984,0.24069260584821833282,0.015625,2931
0.39230682816180262318,0.22710578009658233256,0.015625,2931
0.36242695140833158796,0.21918174089764544399,0.015625,2931
0.2606485718904993365,0.23523726775373926534,0.015625,2960
0.23519048981458071101,0.25288270284279606992,0.015625,2960
0.21293885871149365041,0.2742594614029391642,0.015625,2960
0.19441539254711959206,0.29898658360914687204,0.015625,2960
0.17950425074436132666,0.32618893386721409255,0.015625,2960
0.28125475210284495153,0.22500687505529917698,0.015625,2961
0.25369703011019778538,0.23976325516783117409,0.015625,2961
0.22889010922234809264,0.2589105872739183023,0.015625,2961
0.20736918844283636076,0.28171900279514500154,0.015625,2961
0.18965897450797308821,0.30755090078255192809,0.015625,2961
0.47404079420151967739,0.29984746921382438023,0.015625,2967
0.45685632068652898274,0.27387284297877140249,0.015625,2967
0.4350247306293825722,0.25173925203074942747,0.015625,2967
0.40931798640436212189,0.23430260215490492093,0.015625,2967
0.3804060026830883845,0.22263835789302804935,0.015625,2967
0.48426547845796114045,0.31853639352730506173,0.015625,2968
0.46947092497754572271,0.29136650893299487208,0.015625,2968
0.45063983634321763683,0.26711663776914285062,0.015625,2968
0.42797161942361305886,0.24650252114386667079,0.015625,2968
0.40180851874553441538,0.23021164240855651606,0.015625,2968
0.69922827527946074255,0.25287318049622242722,0.015625,2974
0.66914997039545642821,0.25508163629863861432,0.015625,2974
0.64341337014345512113,0.26957949163761063538,0.015625,2974
0.62687530320582085519,0.29380900381317642811,0.015625,2974
0.62298025798750833459,0.32339454666674621874,0.015625,2974
0.72868074284438633104,0.26945973508042964095,0.015625,2975
0.70198467776754125413,0.25489804283044964484,0.015625,2975
0.671875,0.25485432314163780632,0.015625,2975
0.64501305269123010433,0.268637943895972231,0.015625,2975
0.62734365794704094466,0.29357304994701632905,0.015625,2975
0.74588559257429687399,0.29637283383163409711,0.015625,2976
0.73003618111237755794,0.27061044711899900905,0.015625,2976
0.70479089983926757057,0.25517187231978621931,0.015625,2976
0.67536860735810455569,0.25317726171770787991,0.015625,2976
0.64768573640422955062,0.26502629339289152099,0.015625,2976
0.74864174664108129598,0.32561793138336236897,0.015625,2977
0.74568573452457664885,0.29581589810885217107,0.015625,2977
0.72992655363863079288,0.27093829585220358114,0.015625,2977
0.70469443660649511152,0.2556575484809521237,0.015625,2977
0.67468276324840381619,0.25357361794310190328,0.015625,2977
0.22500749481771714633,0.26238449254229695429,0.015625,2995
0.20379132169104702266,0.28506693320620740684,0.015625,2995
0.18646481344622678478,0.31076530430158849638,0.015625,2995
0.17424320467614212715,0.33917632632891436817,0.015625,2995
0.16775340030370211597,0.3695477893089563759,0.015625,2995
0.24025386285553554377,0.25034009257970807338,0.015625,2996
0.21690890590659420156,0.27124471624945029058,0.015625,2996
0.19760130100249992391,0.29590492657826811262,0.015625,2996
0.18232652247501665577,0.32324879997539346377,0.015625,2996
0.17225243856694286149,0.35286028766668869894,0.015625,2996
0.49272046508472416848,0.34207293780107772552,0.015625,3004
0.48162545603068546152,0.31289088051131541679,0.015625,3004
0.46568845223202837147,0.28618377979848025339,0.015625,3004
0.44563601993720897143,0.26238780996656269062,0.015625,3004
0.42178994501738298339,0.24230787040317774972,0.015625,3004
0.49527144553688273731,0.3604273897785820191,0.015625,3005
0.48802694810806795944,0.33011210876110902435,0.015625,3005
0.47543428019264344364,0.30165099883037516104,0.015625,3005
0.45821740511879610613,0.2757042592070423348,0.015625,3005
0.43674262905712385452,0.25311604538744009174,0.015625,3005
0.65755464480694025831,0.25931785246381305887,0.015625,3009
0.63415131637267629916,0.27877900311208170248,0.015625,3009
0.62289599492146541238,0.30638531109785238637,0.015625,3009
0.62566151362675559433,0.33580396333518619523,0.015625,3009
0.64134606724171372427,0.36124130336674131758,0.015625,3009
0.67431440309229473407,0.25366053770129076694,0.015625,3010
0.64694053172787291395,0.26648935650961869115,0.015625,3010
