x,y,z,c
0.27687925253620071508,0.14520055507220763769,0.015625,2816
0.24604885474684348723,0.14501262859108235426,0.015625,2816
0.21723936377815478149,0.15533502491586692607,0.015625,2816
0.1935661581147793131,0.17488676959154572654,0.015625,2816
0.17725220637187064088,0.20110826699871278689,0.015625,2816
0.29439074226422168312,0.15111285683965636206,0.015625,2817
0.2643996075641268928,0.14503713928583936155,0.015625,2817
0.234375,0.14927880247664726543,0.015625,2817
0.20725275304977405777,0.16309190380998331293,0.015625,2817
0.18559907526399982425,0.18499421780674371596,0.015625,2817
0.32084767958943166688,0.16840618384463054702,0.015625,2818
0.29509561315388327385,0.15179312643925230164,0.015625,2818
0.265625,0.14495662148144428105,0.015625,2818
0.23561999500889335701,0.14856213911108800962,0.015625,2818
0.20825244031244874443,0.16220996564435921639,0.015625,2818
0.34057312633399100532,0.18783760668039242714,0.015625,2819
0.31915490911271193752,0.16565565828727155107,0.015625,2819
0.2926805012801977357,0.15071791189969477309,0.015625,2819
0.26303926822654094542,0.14487022503455565525,0.015625,2819
0.23281323797292258204,0.14904649783466586421,0.015625,2819
0.23363275849086292957,0.14790972125903603662,0.015625,2851
0.20742681081805156018,0.16362846696087798848,0.015625,2851
0.18551653342669854885,0.1846194508793221889,0.015625,2851
0.16790725857197769111,0.20967142210528458279,0.015625,2851
0.15332413919869106178,0.23681556171311149428,0.015625,2851
0.25473138493616365174,0.14277124286554204735,0.015625,2852
0.22608465668000213289,0.15216201657004480019,0.015625,2852
0.20127710136248649908,0.16886570292717753561,0.015625,2852
0.18126346407248128401,0.19154277638044939214,0.015625,2852
0.16575970996161443205,0.21805630451364069189,0.015625,2852
0.34984378403633425991,0.20315788966587125519,0.015625,2855
0.33201655323011963761,0.17790205506101616773,0.015625,2855
0.30827535243999210079,0.15830729457645148495,0.015625,2855
0.27997266162503336995,0.14634660422146922309,0.015625,2855
0.2492752267534069921,0.14358518071983425446,0.015625,2855
0.36083580080546334701,0.22270171807537464392,0.015625,2856
0.34625278296039668779,0.19636648896326538982,0.015625,2856
0.32673877658696515169,0.1740081461402724905,0.015625,2856
0.30266668803440166524,0.15641272238056433408,0.015625,2856
0.27460802866977268577,0.14497675291820000254,0.015625,2856
0.21597168963512899942,0.15580592184874192396,0.015625,2887
0.19442252092369569083,0.1781470092343929168,0.015625,2887
0.17562576559410236765,0.203125,0.015625,2887
0.15844024031249012707,0.22924999316987337838,0.015625,2887
0.14257317121819931827,0.25617576479115278243,0.015625,2887
0.37263065661308886201,0.24325121785226191951,0.015625,2892
0.3596365270164233463,0.21512804547636524277,0.015625,2892
0.34233392705301318726,0.18956768612020019615,0.015625,2892
0.32051433266750700701,0.16789538457463784593,0.015625,2892
0.29472290586918170607,0.15090360971491836861,0.015625,2892
0.38495561218694263061,0.25906146037870986243,0.015625,2893
0.36873395777212014668,0.2325074374568375235,0.015625,2893
0.35222103869644449947,0.20626384744912554248,0.015625,2893
0.33379431923725677578,0.18152064363439482375,0.015625,2893
0.31280550041301424802,0.15903832696398470525,0.015625,2893
0.64556470066928062224,0.22091632824302448457,0.015625,2900
0.6173940792304910552,0.21055991074681690289,0.015625,2900
0.58836702389232875543,0.21553623539809740883,0.015625,2900
0.5656243091164769865,0.23439985843460539594,0.015625,2900
0.55484327449483994421,0.26257862868200315676,0.015625,2900
0.66308294560423541864,0.23621846299942822478,0.015625,2901
0.63916041506894671897,0.21706043088824519827,0.015625,2901
0.609375,0.21139745095313072776,0.015625,2901
0.58052665801800840129,0.22068540813607184781,0.015625,2901
0.559603984494762563,0.24306553483933751592,0.015625,2901
0.67366167695636081092,0.25697211518038037825,0.015625,2902
0.65839911412427110093,0.23062924279906626968,0.015625,2902
0.63322914747841041461,0.21449676307101001038,0.015625,2902
0.60371955942747901336,0.21173937372167514481,0.015625,2902
0.57605934815261305992,0.22323866894606744782,0.015625,2902
0.18327779411300440526,0.18749977490977234873,0.015625,2922
0.16688880997689589658,0.21422193974854900067,0.015625,2922
