x,y,z,c
0.39143510220381622089,0.28944351265083229086,0.015625,3000
0.36087217589545167451,0.29548613372954951606,0.015625,3000
0.33173311961438478601,0.3063280415224542419,0.015625,3000
0.3048051987999308432,0.32177694854834520966,0.015625,3000
0.28101324851434450469,0.34164061901083314643,0.015625,3000
0.42070924031043199776,0.28740704116240928245,0.015625,3001
0.38967601381298971885,0.2894393672144855989,0.015625,3001
0.359375,0.29599451541145704869,0.015625,3001
0.33041568710412150267,0.30701818912604533773,0.015625,3001
0.30338931749336806032,0.3223493974020087971,0.015625,3001
0.45266898841505520679,0.28977439653856545965,0.015625,3002
0.42162453835738661345,0.28738992447746475323,0.015625,3002
0.390625,0.2894138868643810758,0.015625,3002
0.36023703855033484267,0.29583322733497791068,0.015625,3002
0.33104129202739879245,0.30662239702381632878,0.015625,3002
0.48316580990180307831,0.2969930180949936771,0.015625,3003
0.45284440809537673811,0.28992607583430063389,0.015625,3003
0.421875,0.28741417407725350364,0.015625,3003
0.39085817911682668724,0.28937347935582158343,0.015625,3003
0.360372737418425515,0.29574467455017644513,0.015625,3003
0.51222329318843995427,0.30837422511257506219,0.015625,3004
0.48330947048971051316,0.29692824018491792426,0.015625,3004
0.453125,0.28982647439455949678,0.015625,3004
0.42221714656470044069,0.28727289441636977285,0.015625,3004
0.39117620036654876525,0.28924552010525361734,0.015625,3004
0.53949245859466499198,0.32584510281682788069,0.015625,3005
0.51307526907068512489,0.30937494623429168117,0.015625,3005
0.484375,0.29745768546132178578,0.015625,3005
0.45416938784196714263,0.29011811905300999292,0.015625,3005
0.4231275510163486353,0.28756199751430466804,0.015625,3005
0.56021484109733721279,0.34323455078295411758,0.015625,3006
0.53643801214723307869,0.32306480512588314769,0.015625,3006
0.50972616782050561568,0.30711489859620177967,0.015625,3006
0.48074205185121987594,0.29581448708781760137,0.015625,3006
0.4502994023497445264,0.28922628910566633431,0.015625,3006
0.33072491671918496925,0.30685033686218821103,0.015625,3034
0.30373213485647931886,0.32223046832813434515,0.015625,3034
0.28056299100639664479,0.34278766280158845525,0.015625,3034
0.2621260641268911562,0.36768862078095104762,0.015625,3034
0.24930880815306247222,0.39603189270237720843,0.015625,3034
0.35096955408436053547,0.29831998509291690613,0.015625,3035
0.32255339361270740639,0.31083418838540116669,0.015625,3035
0.296875,0.32809497680145033316,0.015625,3035
0.27468419202629029696,0.34967872195575899763,0.015625,3035
0.25650833793458149845,0.37489864211326118237,0.015625,3035
0.37287565631413210898,0.29184997700911186058,0.015625,3036
0.34298285397828193188,0.30020151657126631362,0.015625,3036
0.31528847120734465603,0.31393217939725559518,0.015625,3036
0.29079114674411266073,0.332740040539990789,0.015625,3036
0.2701329082977816376,0.3558488536469037733,0.015625,3036
0.57075106649554718796,0.35721066098477893824,0.015625,3042
0.54868524363414861167,0.33511215152345991131,0.015625,3042
0.52332808745706449471,0.31689281447985367945,0.015625,3042
0.49565227792206356661,0.30237627993683630079,0.015625,3042
0.46605909300467612821,0.29240194268813252121,0.015625,3042
0.58595988397734377617,0.37876012295143313136,0.015625,3043
0.56804652489667750714,0.35328601772338402709,0.015625,3043
0.54589896134450666132,0.33128340672907941045,0.015625,3043
0.52014525849147463799,0.31323502734702257655,0.015625,3043
0.49221243295124234018,0.30026116215753867467,0.015625,3043
0.79292453545866825593,0.34358030566159242225,0.015625,3049
0.76413469614568430011,0.33392613682122040952,0.015625,3049
0.734375,0.33687883380460181826,0.015625,3049
0.70844591038397997096,0.35189124296824314531,0.015625,3049
0.69036145849579588774,0.37609534572027392141,0.015625,3049
0.81445409954589953472,0.36934834024343843328,0.015625,3050
0.79392446573471175952,0.34633711148518586675,0.015625,3050
0.765625,0.33472982621879815435,0.015625,3050
0.73532003505866783133,0.3364888192255018895,0.015625,3050
0.70876876267230304318,0.35146959164751018223,0.015625,3050
0.81774224618450541691,0.38738054820107958864,0.015625,3051
0.8077475988247051486,0.35981181016210006529,0.015625,3051
0.78647122091935828259,0.34045889297994147427,0.015625,3051
0.75828792939673239637,0.33309258730367075074,0.015625,3051
0.72892714240130540571,0.33937886045449161543,0.015625,3051
0.31151165825482901583,0.31565240440863906457,0.015625,3070
0.28767291335862071877,0.33559366110686483786,0.015625,3070
0.2678814794117062581,0.359375,0.015625,3070
0.25292727353550670255,0.3864228260607003862,0.015625,3070
0.24341031807170049328,0.41594319837612231394,0.015625,3070
0.59415246330137838626,0.3967484794413045357,0.015625,3079
0.58046824609431946218,0.3691758375614097587,0.015625,3079
0.56169075309029603549,0.34476722302244755536,0.015625,3079
0.53851516354170980705,0.3243380219321355673,0.015625,3079
