5.457626599318670113e-01 5.587021576996593630e-01 5.963406650671660980e-01 3.125000000000000000e-02
5.420779840595908450e-01 3.436954145124422322e-01 6.367757309999900750e-01 3.125000000000000000e-02
4.414880105587742354e-01 6.889325880767839250e-01 9.346838379697149923e-01 3.125000000000000000e-02
3.907264238991666194e-01 6.151472155859651902e-01 5.270889872683479638e-01 3.125000000000000000e-02
5.637917760255615196e-01 7.138775207408375456e-01 9.784630456051901515e-02 3.125000000000000000e-02
1.129337184701944136e-01 4.616106811224021667e-02 8.118311052011918383e-01 3.125000000000000000e-02
7.607719540154848081e-01 6.728839593320291579e-01 9.487046958432162613e-01 3.125000000000000000e-02
7.804611539531783881e-01 3.715910296615372310e-01 7.629961027685520092e-01 3.125000000000000000e-02
1.421322742521248794e-01 5.031917532290488548e-01 1.656437069459810174e-01 3.125000000000000000e-02
9.168771097339849518e-01 4.161131372906778925e-01 4.199955687411158767e-01 3.125000000000000000e-02
2.792708863480877768e-01 6.022473459577347699e-01 4.588909364530142643e-01 3.125000000000000000e-02
5.641568270643579908e-01 4.510747782181191712e-02 6.102832785086347300e-01 3.125000000000000000e-02
6.050897400522701197e-01 4.862388226951332437e-01 9.160138236074601981e-01 3.125000000000000000e-02
6.704565304095156941e-01 2.963870766731672157e-01 4.409674566868826417e-01 3.125000000000000000e-02
6.852792461818107972e-01 7.566628532658650763e-02 6.563437957303134285e-01 3.125000000000000000e-02
6.599730027670244192e-01 1.864071387919576661e-01 1.521184040514249602e-01 3.125000000000000000e-02
3.269640789914223800e-01 2.994866935701842037e-01 5.658094722667621479e-01 3.125000000000000000e-02
4.424389188709253462e-01 7.601757055686793052e-01 1.269170100762763154e-01 3.125000000000000000e-02
2.270719588389075172e-01 1.502157694401847488e-01 6.435390551238110435e-01 3.125000000000000000e-02
2.687108773810457096e-01 3.751541949815259125e-01 2.603989925015025575e-01 3.125000000000000000e-02
1.607965168893254471e-01 1.762294917390394566e-01 3.769298474946538580e-01 3.125000000000000000e-02
8.009311529824391096e-01 1.028621908973826882e-01 8.168233507801286875e-01 3.125000000000000000e-02
1.213422574005903753e-01 7.513888554473794334e-01 4.706105015447202278e-01 3.125000000000000000e-02
9.469635201784410983e-01 4.773235708119714094e-01 7.243096056859078535e-01 3.125000000000000000e-02
6.798855523842563253e-02 2.398201349001020666e-01 1.439342761373458568e-01 3.125000000000000000e-02
3.088814351770108879e-01 1.188116927287549973e-01 3.293592306818525217e-01 3.125000000000000000e-02
4.196215573575031166e-01 7.855877855722846748e-02 6.804426119093935910e-01 3.125000000000000000e-02
