t iter dt dta diff m1 m2 ekin c1x c1y c1z c2x c2y c2z vc1x vc1y vc1z vc2x vc2y vc2z v1x v1y v1z v2x v2y v2z meshposx meshvelx meshvelz enstr 
0.3336110355139731 402 0.003369798338524982 0.003369798338524965 0.0003232281045775184 0.2429244537665552 0.007075546233444835 2.049716057034593e-05 0.2469000688552498 0.2443062877395783 0.5101980605009055 0.3564298154809372 0.4454820016904161 0.149870385278418 -0.00152084264552419 -0.0002056428003279973 -2.549762254321727e-05 0.05261910053791751 0.007803627495239947 -0.0004560980667279404 -0.001541854850018216 -0.0002192460432589085 3.939167423306615e-06 0.05298143218796789 0.007457292579255054 -0.0003461319571087389 0 0 0 0.04738902426576982 
0.6705908693664725 802 0.003369798338524982 0.003369798338525021 0.000210926719768855 0.2429247410889255 0.007075258911074473 3.587657677975325e-05 0.2460783838201443 0.2443534977459586 0.5101429306546741 0.3846463227869235 0.4438692442723257 0.1517486025404784 -0.003069312931365202 0.0006505051001576515 -0.0004377925368942315 0.1054322245785321 -0.02226361716691834 0.01490368627073328 -0.00307592359635131 0.0006542931286061414 -0.0004361238633390972 0.1055163845663671 -0.02242636217603846 0.01497530681792112 0 0 0 0.03090900176712152 
0.9574002026238351 1349 0.002900488670672335 0.001450244335336193 0.0003031762568434137 0.2429252489810638 0.007074751018936225 4.323591134378058e-05 0.2452338007854615 0.2446558534787736 0.509955535638277 0.4136566612430716 0.4335015989658713 0.1581574436760978 -0.002163188993422817 0.001087361881488151 -0.0006845342390831249 0.07422024482067195 -0.03740073817272603 0.02362410838459765 -0.002220569842988978 0.001128067713050387 -0.0007151693805126945 0.07634334228349728 -0.03865143792963637 0.02431828759229167 0 0 0 0.04605685727369951 
1.292127160080329 1811 0.003369798338524982 0.003369798338525021 0.0003447149339004831 0.2429257930753317 0.007074206924668352 2.475464113348667e-05 0.2447061999231609 0.2449823703636766 0.5097119531131538 0.431787244244157 0.4223036478494418 0.1664949248096912 -0.001164783418086059 0.0008266301152120564 -0.0007911147911487597 0.04003628604532149 -0.02835009584235786 0.02709676389177743 -0.001162876515610852 0.0008305814205522464 -0.0008031007648307818 0.04011368186481339 -0.02851710632758858 0.02722684855070538 0 0 0 0.04007446034097634 
1.629106993932831 2207 0.003369798338524982 0.003369798338525021 0.0002841366482437855 0.2429254219942295 0.007074578005770538 1.572756920102478e-05 0.244404788340897 0.2452031241197926 0.5094408816072924 0.4421272409924576 0.4147141492401152 0.1758209257741761 -0.0006973650013070439 0.0004997828910924073 -0.000795610586516319 0.02413557774839367 -0.0169987704313764 0.02699937444968706 -0.0007047746294261758 0.0004996512809007457 -0.0008103624344669436 0.02424380325658754 -0.01716383653460625 0.02703480741304352 0 0 0 0.0232984441139702 
1.966086827785333 2526 0.003369798338524982 0.003369798338525021 0.0008662615221164215 0.2429253569571614 0.007074643042838609 7.165607421739206e-06 0.2443211287740877 0.2452963091805204 0.5091860854618305 0.4449980813611451 0.411512851520452 0.1845730482313077 0.000326745859122808 -7.319290846738934e-05 -0.0007210253437861086 -0.01119907198692274 0.002530280345191328 0.02472493595248081 0.0003296916181257064 -7.476047728831317e-05 -0.0007331328990263611 -0.01130125924047968 0.002562912880197683 0.02479757010431222 0 0 0 0.01400765045967611 
2.303066661637815 2833 0.003369798338524982 0.003369798338524799 5.34195492161019e-05 0.2429251709412869 0.007074829058713087 1.080671869826673e-05 0.244537290770924 0.2451888231286748 0.5089667591084215 0.4375705493748315 0.415199180672225 0.1921124918884105 0.0008351803942188051 -0.0005824731360085742 -0.0006209542060028062 -0.02864127535632184 0.02003173101448865 0.02126245672579033 0.0008411187379811981 -0.0005842065458729486 -0.0006243709480412986 -0.02884415480054766 0.02007733016292708 0.02145631499414224 0 0 0 0.009305760179056486 
2.640046495490295 3183 0.003369798338524982 0.003369798338524799 0.0001150134679839254 0.2429251654850024 0.007074834514997581 1.332123987400714e-05 0.2448164001235553 0.2449012776335197 0.5087892612283988 0.4279867578703058 0.4250723599278066 0.1982073949753106 0.0008543724227901305 -0.001042536357880338 -0.0003917230049946341 -0.02939490732460825 0.03573936416162543 0.01354995376950108 0.0008588746441285487 -0.001042589593017315 -0.000390391662511589 -0.02941643064284771 0.0359151265838412 0.01462916566120681 0 0 0 0.00745266013979681 
2.977026329342775 3743 0.003369798338524982 0.003369798338524799 0.0002141635668863203 0.2429251662200074 0.007074833779992571 8.093919033814506e-06 0.2451367545916999 0.2445789458078166 0.5086984806037157 0.4169869195402119 0.4361401315813268 0.2013244533751643 0.0009017290735904514 -0.0007732780996890567 -0.0002071657977709709 -0.0309471613643918 0.02656846534181892 0.007086401320134753 0.0009075164918250965 -0.0007752135131432998 -0.0002071635281753259 -0.03088281255484059 0.02740086002417813 0.01318576175967911 0 0 0 0.006936854738240517 
3.314006163195255 4418 0.003369798338524982 0.003369798338524799 0.00072210999982986 0.2429255236270872 0.007074476372912785 3.54036506401703e-06 0.2453096547774155 0.2444240472680046 0.5085986367082558 0.4110585023014224 0.4414687625965121 0.204737394723659 5.311900383380729e-05 -0.0001527312331844699 -0.0003903313817206621 -0.001841264828515712 0.005224029221727279 0.01343494213140539 5.955158772056459e-05 -0.000153799237189881 -0.000394493409034595 -0.001166969809532047 0.009948553542292788 0.02239958803054434 0 0 0 0.00552071322586233 
3.650985997047735 5209 0.003369798338524982 0.003369798338524799 0.0002844995990447449 0.2429261064966228 0.007073893503377188 5.226287529625532e-06 0.2451885364545759 0.2444577635269218 0.5084511252676477 0.4152315100704155 0.4403271412052931 0.2097780796664859 -0.0007503744223299487 0.0004058173396874299 -0.0004144808019069499 0.02574682409995245 -0.01396155997847127 0.01427234903365557 -0.0007509596733843566 0.0004097270245346161 -0.0004179990906994057 0.02726562679174268 -0.01200206725950055 0.01915890650019832 0 0 0 0.004576161365264586 
3.987965830900215 5777 0.003369798338524982 0.003369798338524799 0.0003578570207432593 0.2429264620112281 0.007073537988771863 9.82343035321135e-06 0.2448681799300519 0.2447078502883428 0.5083062025004067 0.426242058111456 0.4317482577922558 0.2147401499256048 -0.001022189072775192 0.0009406894527625777 -0.0004460753459828997 0.03510788471780003 -0.03230314486324749 0.01531494042979544 -0.001024293402699778 0.0009480111974066343 -0.0004409075994036735 0.03626820595828921 -0.03208396787690035 0.01653138422311669 0 0 0 0.00430630648429469 
4.324945664752738 6379 0.003369798338524982 0.003369798338525243 0.000291302443101398 0.2429270323362944 0.007072967663705606 6.618405109223377e-06 0.244589275374633 0.2450134713697661 0.5081611055286059 0.4358358949913109 0.4212665262162461 0.2196999560989272 -0.0006108789252170302 0.0007642092069526149 -0.0003930822001397586 0.02101710424743019 -0.02621424491214804 0.01344648121651164 -0.0006171781983470025 0.0007708292549019601 -0.0003922710128345314 0.02362373741578127 -0.0259613680433981 0.01729673906371921 0 0 0 0.004477603202697068 
4.661925498605262 7144 0.003369798338524982 0.003369798338525243 0.0006685392191492088 0.2429275402665035 0.007072459733496453 2.750020513356557e-06 0.2444397159140893 0.2451832657286086 0.5080381795209206 0.4409867552551617 0.4154470230667569 0.2239015487087902 -0.0002288992332302117 0.0001840600676123883 -0.0003076525971579871 0.007738089454184777 -0.006429810180327166 0.01074700668727217 -0.0002364659101797166 0.0001986373262355789 -0.0003186356415374335 0.0176369959274247 -0.005587656227192834 0.01641803424598331 0 0 0 0.005050378557941636 
4.998905332457786 7946 0.003369798338524982 0.003369798338525243 0.000826533404854859 0.2429283978807562 0.007071602119243868 3.416109967688848e-06 0.2444928345328038 0.2451360079554289 0.5079317205713877 0.4391858253972635 0.41709110252073 0.2275242387292157 0.0005073205461024546 -0.0004657126410134138 -0.0003056158843386356 -0.01738964179132468 0.01603216454228262 0.01044375293538458 0.0005106914108201467 -0.0004677115156602161 -0.0003108147463434721 -0.01564584985686113 0.01794794364467439 0.01650539651705603 0 0 0 0.00473584950586972 
5.335885166310311 8546 0.003369798338524982 0.003369798338525243 0.0004007029668254127 0.242928909556482 0.007071090443518 6.510747467258797e-06 0.2447396195003121 0.2449244016469873 0.50781845372044 0.4307215603942389 0.4243733280026626 0.2313952562344317 0.0007999247259667074 -0.0007453393726056143 -0.0003282014186874039 -0.02753894298250231 0.02555102439224613 0.01136063853656239 0.0008091149946255948 -0.0007473838289801199 -0.0003328175304122405 -0.02614402435346793 0.02869250517319644 0.01447944056491911 0 0 0 0.003135449090758859 
5.672865000162835 9349 0.003369798338524982 0.003369798338525243 0.0009072146943951912 0.2429284976895972 0.007071502310402765 5.355843932230857e-06 0.2449890997137762 0.2446696007065053 0.5077190421869913 0.4221402928503603 0.4331160955076601 0.2348264569849804 0.0006423741180548271 -0.0006847565593281988 -0.0002482648300753789 -0.02212605610210037 0.02346141090745939 0.008618725528142379 0.0006525824454727214 -0.0006909273620174786 -0.0002460532810921173 -0.02151866477190332 0.02928968185851955 0.008808953466257917 0 0 0 0.002788587260049264 
6.009844834015359 10022 0.003369798338524982 0.003369798338525243 0.0009111201847084952 0.2429305382620695 0.00706946173793046 1.495125402174147e-06 0.2451541857897419 0.2445103857465031 0.5076388364139125 0.4165185127320036 0.4386416526307608 0.237503828364886 0.0002118282312540462 -0.0002092479222860264 -0.0002346469502681867 -0.00731963145438921 0.007144596772194615 0.008127099688881209 0.0002240886065693518 -0.0002217024448180286 -0.000233942397428769 -0.006474831625871374 0.0165754986060612 0.009298872853020433 0 0 0 0.002394720845478389 
6.346824667867883 10724 0.003369798338524982 0.003369798338525243 0.000421781467241948 0.2429331087435452 0.007066891256454834 1.908283020403988e-06 0.2451233336089221 0.2445281492089425 0.5075467698888415 0.4176414258684994 0.4381016241813896 0.2405704710124303 -0.0004019776999094874 0.0002784925295236218 -0.0002737320005743717 0.01379942576847667 -0.009594913261761403 0.009439373375706767 -0.0004012114217487001 0.0002775776498544687 -0.000281175463660735 0.0163615973336087 -0.004289349954505265 0.01196996062145661 0 0 0 0.001952468370675357 
6.683804501720408 11424 0.003369798338524982 0.003369798338525243 0.000327747853953286 0.2429348696417141 0.007065130358285896 5.321934281903223e-06 0.2449168950911762 0.2446893693615085 0.5074524188824806 0.4247828229315043 0.4326063068127505 0.2437481945952222 -0.0007826339713649569 0.0006198210127244557 -0.000254091643978315 0.02684450509095548 -0.02138201709063178 0.008834372083527532 -0.0007845653653169436 0.0006307010151404161 -0.0002644075838698846 0.03120801270232668 -0.01983458107784956 0.01545967985539604 0 0 0 0.003024454708545543 
7.020784335572932 12385 0.003369798338524982 0.003369798338525243 0.0007633191835815371 0.2429345639769541 0.007065436023045915 4.440857322356498e-06 0.2446639017274765 0.2449272093614504 0.5073566490860874 0.4334738440692619 0.4244204006522377 0.2470525057150499 -0.0006288434579260737 0.0006530892641363526 -0.0002952752696653301 0.02129220992237858 -0.02276914449542003 0.0106073085160754 -0.0006327587479500882 0.0006742394918855565 -0.0002900598564035966 0.02899692735177986 -0.02168675153387266 0.007614102624918788 0 0 0 0.002475697865525161 
7.357764169425456 13360 0.003369798338524982 0.003369798338525243 0.0005188793553448782 0.2429344119365446 0.007065588063455394 1.394331256426288e-06 0.2445314668259869 0.2450930364272802 0.5072582956900142 0.4380232584822747 0.4187149461908706 0.2504397681722737 -0.0001621931098046557 0.0002146369389385765 -0.0002768008987716696 0.005492195969072927 -0.0074556072171049 0.009629294193878502 -0.0001799820828002239 0.0002298883719850737 -0.0002807021165788941 0.01827752885240035 -0.005416825929546068 0.01131922064050399 0 0 0 0.003050005697953826 
