t iter dt dta diff m1 m2 ekin c1x c1y c1z c2x c2y c2z vc1x vc1y vc1z vc2x vc2y vc2z v1x v1y v1z v2x v2y v2z meshposx meshvelx 
1e-06 3 0.09841171006819241 0.04920635503409621 1.058567949351385e-08 3.875784585037451 0 0.9689461462593696 3.141592653589816 3.141592653589816 0.0490873852123407 0 0 0 3141592.653589816 3141592.653589816 49087.38521234071 0 0 0 3.580639610722937e-18 1.074191883216881e-17 0 0 0 0 0 0 
0.09841271006819241 6 0.09841260080692622 0.04920632771877965 4.798885891794414e-06 3.875784585037451 0 0.9689461462049427 3.141592653589816 3.141592653589816 0.0490873852123407 0 0 0 0 0 0 0 0 0 -6.087087338228992e-17 -1.074191883216881e-16 0 0 0 0 0 0 
0.1968253108751186 9 0.09841396383900276 0.04920654578568689 2.316542648626384e-06 3.875784585037451 0 0.9689251712827878 3.141592653589816 3.141592653589816 0.0490873852123407 0 0 0 0 0 0 0 0 0 -3.191424085037353e-14 3.628620181506624e-14 0 0 0 0 0 0 
0.2952392747141214 12 0.09841544276952992 0.04920683968545641 1.428107150582859e-06 3.875784585037451 0 0.9688919334769943 3.141592653589816 3.141592653589816 0.0490873852123407 0 0 0 0 0 0 0 0 0 -4.213338629937679e-14 4.834579602398109e-14 0 0 0 0 0 0 
0.3936547174836513 15 0.09841693359080089 0.04920716510744522 1.221430028536983e-06 3.875784585037451 0 0.9688549275848862 3.141592653589816 3.141592653589816 0.0490873852123407 0 0 0 0 0 0 0 0 0 -4.551351009189925e-14 5.255304756658054e-14 0 0 0 0 0 0 
0.4920716510744522 18 0.09841840717483949 0.04920750485410764 1.209771708604989e-06 3.875784585037451 0 0.9688167385524035 3.141592653589816 3.141592653589816 0.0490873852123407 0 0 0 0 0 0 0 0 0 -4.650892790368022e-14 5.387072294332658e-14 0 0 0 0 0 0 
0.5904900582492917 21 0.0984198554894775 0.04920785098134066 1.213880315508027e-06 3.875784585037451 0 0.9687781234963607 3.141592653589816 3.141592653589816 0.0490873852123407 0 0 0 0 0 0 0 0 0 -4.699589489073855e-14 5.428249649855972e-14 0 0 0 0 0 0 
0.6889099137387692 24 0.09842127954151528 0.04920819958001778 1.217382236916348e-06 3.875784585037451 0 0.9687393708384846 3.141592653589816 3.141592653589816 0.0490873852123407 0 0 0 0 0 0 0 0 0 -4.696724977385276e-14 5.433620609272057e-14 0 0 0 0 0 0 
0.7873311932802844 27 0.0984226834356093 0.04920854870643854 1.218469677017639e-06 3.875784585037451 0 0.9687005749479353 3.141592653589816 3.141592653589816 0.0490873852123407 0 0 0 0 0 0 0 0 0 -4.703170128684577e-14 5.432546417388839e-14 0 0 0 0 0 0 
0.8857538767158938 30 0.09842407231609811 0.04920889745159959 1.211177275584134e-06 3.875784585037451 0 0.9686617664893283 3.141592653589816 3.141592653589816 0.0490873852123407 0 0 0 0 0 0 0 0 0 -4.697799169268493e-14 5.438991568688141e-14 0 0 0 0 0 0 
