t iter dt dta diff m1 m2 ekin c1x c1y c1z c2x c2y c2z vc1x vc1y vc1z vc2x vc2y vc2z v1x v1y v1z v2x v2y v2z meshposx meshvelx 
1e-06 3 0.1982542407135388 0.09912762035676939 1.034991499869866e-08 7.751569170074903 0 1.937892292518739 3.141592653589814 3.141592653589815 0.09817477042468138 0 0 0 3141592.653589814 3141592.653589815 98174.77042468138 0 0 0 7.175266094925258e-18 -4.43383889296551e-18 0 0 0 0 0 0 
0.1982552407135388 6 0.198282940532845 0.09913454531159593 4.063906630084786e-05 7.751569170074903 0 1.937892291656826 3.141592653589814 3.141592653589815 0.09817477042468138 0 0 0 0 0 0 0 0 0 -1.800110616797039e-17 3.244954647217661e-18 0 0 0 0 0 0 
0.3965381812463837 9 0.1983271344579697 0.09914421928405891 2.208192278442748e-05 7.751569170074903 0 1.937232307331505 3.141592653589814 3.141592653589815 0.09817477042468138 0 0 0 0 0 0 0 0 0 1.885946940390155e-13 -2.296543919826207e-14 0 0 0 0 0 0 
0.5948653157043534 12 0.1983746362720465 0.09915499399704999 2.042771338042708e-05 7.751569170074903 0 1.936163436756738 3.141592653589814 3.141592653589815 0.09817477042468138 0 0 0 0 0 0 0 0 0 2.662991333124575e-13 -1.71695585658739e-14 0 0 0 0 0 0 
0.7932399519764 15 0.1984220347800414 0.09916619867564413 2.246562952149701e-05 7.751569170074903 0 1.934969701207233 3.141592653589814 3.141592653589815 0.09817477042468138 0 0 0 0 0 0 0 0 0 2.895737943096018e-13 -1.651533654574908e-14 0 0 0 0 0 0 
0.9916619867564413 18 0.1984687137499978 0.0991775583755366 2.221512610168085e-05 7.751569170074903 0 1.933739036179287 3.141592653589814 3.141592653589815 0.09817477042468138 0 0 0 0 0 0 0 0 0 2.858868404735621e-13 -1.045514596522095e-14 0 0 0 0 0 0 
1.190130700506439 21 0.1985148830365059 0.09918897025306751 2.206471743824838e-05 7.751569170074903 0 1.932495952519453 3.141592653589814 3.141592653589815 0.09817477042468138 0 0 0 0 0 0 0 0 0 2.891526775228844e-13 -6.265014355760266e-15 0 0 0 0 0 0 
1.388645583542945 24 0.1985610216583181 0.09920041282507895 2.181151463946289e-05 7.751569170074903 0 1.931249644533337 3.141592653589814 3.141592653589815 0.09817477042468138 0 0 0 0 0 0 0 0 0 2.891295712078965e-13 -5.1275738306696e-15 0 0 0 0 0 0 
1.587206605201263 27 0.1986075967087921 0.09921190010611419 2.158410890388739e-05 7.751569170074903 0 1.93000316962372 3.141592653589814 3.141592653589815 0.09817477042468138 0 0 0 0 0 0 0 0 0 2.868188418009875e-13 -5.464657481522814e-15 0 0 0 0 0 0 
1.785814201910055 30 0.1986549432921496 0.09922345726011025 2.17178563689489e-05 7.751569170074903 0 1.928757516535782 3.141592653589814 3.141592653589815 0.09817477042468138 0 0 0 0 0 0 0 0 0 2.844685715027523e-13 -7.485215211228463e-15 0 0 0 0 0 0 
1.984469145202205 33 0.1987032327155753 0.09923510808717183 2.19551891960289e-05 7.751569170074903 0 1.927513005483381 3.141592653589814 3.141592653589815 0.09817477042468138 0 0 0 0 0 0 0 0 0 2.852740195989362e-13 -9.705841179183254e-15 0 0 0 0 0 0 
