5.463728287309584930e-01 1.607594683186209794e-01 5.976252072680616756e-01 2.500000000000000139e-02
4.407078506995578682e-01 1.695886500391040053e-01 9.404796224759778278e-01 2.500000000000000139e-02
3.892694428844888366e-01 1.645862519041332295e-01 5.274501737652592670e-01 2.500000000000000139e-02
5.646423330392357220e-01 1.712798319146330572e-01 9.248425528799258943e-02 2.500000000000000139e-02
1.077728347164636780e-01 1.260109198720162915e-01 8.159888532705410480e-01 2.500000000000000139e-02
7.642489134023578989e-01 1.685006074123409636e-01 9.546874251211258100e-01 2.500000000000000139e-02
7.842006360058874082e-01 1.480739681126466145e-01 7.665027174721327219e-01 2.500000000000000139e-02
1.373607045754865474e-01 1.569960510663762077e-01 1.611856230385940725e-01 2.500000000000000139e-02
9.224354711971046727e-01 1.510924160875035949e-01 4.189288429909974187e-01 2.500000000000000139e-02
2.763278314993956042e-01 1.637116844717108610e-01 4.583428156057210989e-01 2.500000000000000139e-02
6.064909365863003776e-01 1.558466998437378626e-01 9.215606745888929030e-01 2.500000000000000139e-02
6.727292841483092367e-01 1.429753950286893061e-01 4.401803561093743933e-01 2.500000000000000139e-02
6.877496361309015649e-01 1.280112735814634972e-01 6.584283796733843008e-01 2.500000000000000139e-02
6.621059761372514174e-01 1.355191280536920395e-01 1.474799827721106349e-01 2.500000000000000139e-02
3.246569333779746880e-01 1.431855385471311470e-01 5.666869318969856018e-01 2.500000000000000139e-02
4.416714377892043131e-01 1.744186919029613314e-01 1.219425702106266551e-01 2.500000000000000139e-02
2.234329182900929300e-01 1.330654758942498295e-01 6.454529091921284989e-01 2.500000000000000139e-02
2.656270224127930124e-01 1.483155386428153255e-01 2.572043124015225835e-01 2.500000000000000139e-02
1.562738037811831071e-01 1.348291180840026637e-01 3.752889121279159301e-01 2.500000000000000139e-02
1.162934874992649081e-01 1.738229732506698100e-01 4.702186415653165086e-01 2.500000000000000139e-02
9.529230337808202167e-01 1.552422759872523206e-01 7.273004004283866175e-01 2.500000000000000139e-02
6.222840264160463958e-02 1.391403481288204791e-01 1.391867331525104556e-01 2.500000000000000139e-02
3.063331876460376746e-01 1.309363859477122027e-01 3.270840204242772553e-01 2.500000000000000139e-02
4.185498447889364759e-01 1.282073748174392125e-01 6.828485134015188640e-01 2.500000000000000139e-02
5.632713814962463372e-01 1.382694745469722764e-01 5.220856507933646640e-01 2.500000000000000139e-02
1.142434852205195805e-01 1.537973247778089692e-01 9.078313876974033469e-01 2.500000000000000139e-02
3.276405048287575061e-01 1.583705189981841066e-01 1.502079692841725433e-01 2.500000000000000139e-02
7.055108439126372977e-01 1.394703046473600716e-01 1.990317939067609843e-01 2.500000000000000139e-02
5.821872880695789787e-01 1.260053773093746665e-01 8.124930277564949010e-01 2.500000000000000139e-02
2.946070238291971510e-02 1.588908268398115109e-01 2.815075745325565926e-01 2.500000000000000139e-02
7.234343210164650984e-01 1.731094272558719172e-01 2.613154863439601239e-01 2.500000000000000139e-02
8.290882388475714349e-01 1.599739637658752212e-01 3.075651033123769640e-01 2.500000000000000139e-02
7.981079287173533654e-01 1.448252870423492322e-01 8.620480372556035276e-01 2.500000000000000139e-02
5.772092290040657936e-01 1.690867680927426453e-01 6.829050105738775356e-01 2.500000000000000139e-02
6.367906892681555187e-01 1.461927524279089952e-01 6.010735534215281284e-01 2.500000000000000139e-02
4.323353839386685077e-02 1.400787408337274831e-01 6.521648606180507901e-01 2.500000000000000139e-02
1.537003610113276963e-01 1.399141162978015385e-01 5.664666651662015884e-01 2.500000000000000139e-02
3.741837765455017228e-01 1.467932462632813573e-01 8.723271872648884484e-01 2.500000000000000139e-02
7.908842895937814310e-01 1.601944291770183160e-01 1.202155429466860437e-01 2.500000000000000139e-02
8.985084830574397996e-01 1.607120649774555765e-01 9.739046562394731987e-01 2.500000000000000139e-02
7.919530107887601256e-01 1.534550369307296769e-01 4.118241323646996688e-01 2.500000000000000139e-02
8.380131752729804706e-01 1.255857042092501097e-01 3.669791612544456849e-01 2.500000000000000139e-02
7.184910343028551027e-01 1.335814838630720314e-01 5.199847758939227793e-01 2.500000000000000139e-02
7.662108892229094192e-02 1.349998262448200148e-01 4.259570473758327036e-02 2.500000000000000139e-02
9.066772287923112739e-01 1.602207200961766609e-01 5.524698305474245313e-02 2.500000000000000139e-02
3.213477457056218012e-01 1.449110531108045996e-01 2.243515615263660112e-01 2.500000000000000139e-02
2.018833555863193407e-01 1.722186194991967012e-01 7.275732552968231515e-01 2.500000000000000139e-02
4.909358681866887175e-01 1.363707313986661784e-01 2.666386576818732812e-01 2.500000000000000139e-02
8.012770230768183344e-02 1.467208312779060553e-01 3.212060878943974740e-01 2.500000000000000139e-02
4.560120023282430712e-01 1.518289605554361266e-01 8.768377283883249662e-01 2.500000000000000139e-02
9.658220000268691319e-01 1.358448492199237079e-01 6.549242929450957984e-01 2.500000000000000139e-02
2.751562579002931330e-01 1.260325499732864452e-01 7.454597211443343419e-01 2.500000000000000139e-02
9.301520741233473277e-01 1.593744138193907700e-01 2.297322932578804988e-01 2.500000000000000139e-02
2.276463784991078487e-01 1.509100356965331624e-01 4.937958215180499738e-02 2.500000000000000139e-02
2.220965716690539160e-01 1.462342734375753350e-01 3.804614813175142829e-01 2.500000000000000139e-02
4.653966531465701384e-01 1.388814353147365954e-01 5.824451291352603644e-01 2.500000000000000139e-02
8.456628256270698474e-01 1.308765927981016541e-01 5.165101517964084676e-01 2.500000000000000139e-02
5.621502462655835197e-01 1.341639918107039309e-01 1.626053713762083686e-01 2.500000000000000139e-02
6.614207192613645869e-01 1.642576456011569097e-01 2.926436004662516521e-01 2.500000000000000139e-02
9.536203827572243830e-01 1.688252622658295565e-01 3.462510042450033798e-01 2.500000000000000139e-02
9.384916468144235413e-01 1.365850813235602312e-01 9.268528812948974016e-01 2.500000000000000139e-02
9.193088194711737104e-01 1.649601293676196123e-01 6.239255400234515747e-01 2.500000000000000139e-02
8.555735682936996822e-01 1.396510142253898357e-01 8.314963775472722363e-01 2.500000000000000139e-02
6.119828573216475887e-01 1.256618428879449634e-01 3.548718420356086201e-01 2.500000000000000139e-02
4.975217972237295783e-01 1.569736258199361800e-01 3.751553758231366276e-01 2.500000000000000139e-02
5.107530334191331400e-01 1.362158514487369632e-01 1.179522602693323374e-01 2.500000000000000139e-02
8.440819415505991241e-01 1.736459744511565373e-01 9.377929251598501326e-01 2.500000000000000139e-02
8.862277242601199756e-01 1.637023666349319562e-01 3.414878944272098371e-01 2.500000000000000139e-02
1.020463204885969366e-01 1.453620585706903723e-01 2.456224350623955888e-01 2.500000000000000139e-02
1.508632530200838262e-01 1.276713590893412686e-01 7.143146460000497910e-01 2.500000000000000139e-02
2.580988493602025535e-01 1.460269733340049392e-01 5.545003517577210550e-01 2.500000000000000139e-02
1.499086593265712142e-01 1.277687160210599082e-01 3.115187027568953604e-01 2.500000000000000139e-02
6.871473796387379540e-01 1.639347697970551798e-01 7.635371837563155184e-01 2.500000000000000139e-02
4.618630895682070414e-01 1.272306150627056931e-01 7.848060903420871481e-01 2.500000000000000139e-02
5.859431396771637435e-02 1.465201219754030670e-01 5.095160097023376800e-01 2.500000000000000139e-02
4.590658505634775399e-01 1.691020705114945066e-01 4.606737636801565561e-01 2.500000000000000139e-02
7.129592547809661118e-01 1.449512660851551005e-01 8.838421732559098576e-01 2.500000000000000139e-02
1.775118813609935786e-01 1.648195737258665861e-01 9.362082728834613121e-01 2.500000000000000139e-02
3.626004060483331570e-01 1.428353445201271388e-01 4.051207754952249745e-02 2.500000000000000139e-02
6.087414711530306777e-01 1.266537295737752700e-01 3.982576122448680533e-02 2.500000000000000139e-02
2.351028695787796274e-01 1.376595596861426019e-01 1.495024696544948462e-01 2.500000000000000139e-02
1.798067047442750976e-01 1.569380878683264702e-01 4.907900792213003016e-01 2.500000000000000139e-02
2.989785724649192122e-01 1.370709310038286943e-01 6.543793429560421648e-01 2.500000000000000139e-02
4.278845390140568195e-01 1.527343904330709656e-01 2.976989439236482626e-01 2.500000000000000139e-02
6.962459709593299406e-01 1.457428434666782069e-01 3.675182824615976784e-01 2.500000000000000139e-02
2.459956431882772132e-01 1.424259684746281562e-01 7.992181554017350198e-01 2.500000000000000139e-02
3.805813741548702556e-01 1.624394128770066670e-01 2.509168804120868734e-01 2.500000000000000139e-02
9.204544197130338778e-01 1.566998848872330485e-01 8.489249351893415341e-01 2.500000000000000139e-02
3.793831206867100958e-01 1.512485221127132240e-01 7.380652717825381126e-01 2.500000000000000139e-02
1.517883973881876958e-01 1.740290066393641311e-01 8.531964480177182120e-01 2.500000000000000139e-02
5.025847230880577943e-01 1.711173990898316732e-01 5.393117540692790035e-01 2.500000000000000139e-02
8.302461021344798020e-02 1.703866478742519786e-01 7.278897219376460059e-01 2.500000000000000139e-02
3.745312015101892600e-01 1.478259945631327787e-01 3.456035126760279019e-01 2.500000000000000139e-02
9.469690089161787450e-01 1.316719715872801955e-01 1.169637555194554812e-01 2.500000000000000139e-02
5.208964599484833258e-01 1.636541777027435973e-01 9.358038769037633209e-01 2.500000000000000139e-02
