t iter dt dta diff m1 m2 ekin c1x c1y c1z c2x c2y c2z vc1x vc1y vc1z vc2x vc2y vc2z v1x v1y v1z v2x v2y v2z meshposx meshvelx 
1e-06 1 0.001305249134524817 0.001305249134524817 0 0.01409076018175229 0.001534239818247714 0 1.054441343066592 0.2656642362449665 0.007812499999999999 0.4999999999999999 0.1061365741307479 0.007812500000000002 1054441.343066592 265664.2362449665 7812.499999999999 499999.9999999999 106136.5741307479 7812.500000000002 0 0 0 0 0 0 0 0 
0.001306249134524817 11 0.001305249134524817 0.001305249134524817 0.0005613763620359693 0.01409076018175232 0.001534239818247676 1.946217496037659e-12 1.054441343066651 0.2656642362449658 0.0078125 0.4999999999994513 0.1061365741307502 0.007812499999999998 4.474067789100144e-11 -5.103499379201685e-13 6.645181483335527e-16 -4.203582322002454e-10 1.78622478272059e-12 -2.658072593334211e-15 -4.643155904086786e-07 -4.499214309453268e-17 0 -6.062846926581339e-07 3.367975947733056e-15 0 0 0 
0.002611498269049634 21 0.001305249134524817 0.001305249134524817 0.0008366353842347891 0.01409076263550325 0.001534237364496755 2.295361572046797e-06 1.054441262714377 0.2656642108224666 0.0078125 0.499999851237505 0.1061365524791168 0.0078125 -6.15608712699146e-05 -1.947712402173212e-05 0 -0.0001139720704090817 -1.658812317435612e-05 1.329036296667105e-15 -0.000493932610743026 -7.316641798989061e-07 0 -0.0001438145589014874 -1.97003964798346e-05 0 0 0 
0.003916747403574451 31 0.001305249134524817 0.001305249134524817 0.0001991071475467482 0.01409076533922722 0.001534234660772783 3.666131546600628e-06 1.054441081294372 0.2656641818751084 0.0078125 0.500000540369493 0.1061365372087518 0.0078125 -0.0001389926261738513 -2.217764973441893e-05 0 0.0005279696954410629 -1.169919565265459e-05 0 -0.0005624176163852183 -4.215856527829642e-07 0 0.0005325614088767092 -2.320520441013125e-05 0 0 0 
0.005221996538099268 41 0.001305249134524817 0.001305249134524817 0.0002001785760737867 0.01409076658963601 0.001534233410363992 4.739074130378272e-06 1.054440799414385 0.2656641712949745 0.0078125 0.500002677350575 0.1061365043633109 0.007812499999999998 -0.0002159587617808768 -8.105834817475845e-06 0 0.001637220838117874 -2.516411624540049e-05 -1.329036296667105e-15 -0.0003632565961646612 1.022718681365121e-06 0 0.001647027379213767 -2.223819236455876e-05 0 0 0 
0.006527245672624085 51 0.001305249134524817 0.001305249134524817 0.0003725129410590611 0.01409076677814686 0.001534233221853136 8.506319899067778e-06 1.05444039743876 0.2656641762239741 0.007812499999999999 0.5000063010676881 0.1061364394930686 0.0078125 -0.0003079685054737223 3.776290262899818e-06 -6.645181483335527e-16 0.002776264712378454 -4.969950988308612e-05 1.329036296667105e-15 -0.0001569040370251945 3.819747232441409e-06 0 0.002780427640567151 -4.374522461681284e-05 0 0 0 
0.007832494807148902 61 0.001305249134524817 0.001305249134524816 0.0002411269057177013 0.01409076657137424 0.001534233428625759 1.387179192181538e-05 1.054439894281862 0.2656641882480952 0.0078125 0.5000109969034435 0.1061363505606336 0.0078125 -0.000385487248844111 9.212127225100395e-06 6.645181483335527e-16 0.003597654755138669 -6.813445236875867e-05 0 -0.0001399475760168715 5.919395881163847e-06 0 0.003620775280058405 -6.352903102289334e-05 0 0 0 
0.009137743941673718 64 0.001305249134524817 0.001305249134524816 7.585936967899031e-05 0.01409076642799716 0.001534233572002844 1.985658978354062e-05 1.054439308458414 0.2656641973570511 0.0078125 0.5000164290579173 0.1061362818099977 0.007812499999999998 -0.0004488211727648484 6.978710520793656e-06 0 0.004161775963001984 -5.267242409399538e-05 -1.329036296667105e-15 -0.0002904545167936777 5.143906601532945e-06 0 0.004175549088863404 -5.620500260326329e-05 0 0 0 
0.01044299307619853 72 0.001305249134524817 0.001305249134524816 9.782461752572217e-05 0.01409076641822479 0.001534233581775213 2.705943707761754e-05 1.054438652444824 0.2656642020717161 0.0078125 0.5000224575743082 0.1061362395255118 0.0078125 -0.0005025964570355483 3.612080577224562e-06 0 0.004618671050152032 -3.239572031144737e-05 1.329036296667105e-15 -0.0005007420907541678 3.650911020403128e-06 0 0.004629745530120629 -3.273529109757219e-05 0 0 0 
0.01174824221072335 82 0.001305249134524817 0.001305249134524816 0.0001106734378424055 0.01409076615292837 0.00153423384707163 3.573300129235457e-05 1.054437933466658 0.2656642065096195 0.0078125 0.5000291567081145 0.1061362263519908 0.007812499999999999 -0.000550835964131813 3.400043149412988e-06 0 0.005132456041652647 -1.009272529373608e-05 -6.645181483335527e-16 -0.0006720827022374507 2.963182949392029e-06 0 0.005153261509373797 -9.694197185879508e-06 0 0 0 
0.01305349134524817 85 0.001305249134524817 0.001305249134524816 6.948681218975625e-05 0.01409076636039283 0.001534233639607172 4.548926861603084e-05 1.054437097790044 0.2656642091230798 0.0078125 0.5000367567916435 0.1061361807774176 0.0078125 -0.0006402429947603735 2.002269265598906e-06 0 0.00582270719660341 -3.491637879173125e-05 6.645181483335527e-16 -0.0007448850694961901 3.697539807014485e-06 0 0.005830619035602739 -3.07773962774939e-05 0 0 0 
0.01435874047977298 88 0.001305249134524817 0.001305249134524816 5.621843712263395e-05 0.01409076657856687 0.001534233421433128 5.629057557729694e-05 1.05443615480851 0.2656642134141445 0.0078125 0.5000453385216048 0.1061361186817381 0.0078125 -0.0007224532917160236 3.287544628668332e-06 0 0.006574783107935438 -4.7573813941625e-05 0 -0.0007751444720548609 5.279117596486747e-06 0 0.006581942743640743 -5.07515489271543e-05 0 0 0 
0.0156639896142978 91 0.001305249134524817 0.001305249134524816 6.842563699628356e-05 0.01409076653734623 0.001534233462653766 6.824805992236256e-05 1.054435113113382 0.2656642218949103 0.0078125 0.5000549205934021 0.1061360450784413 0.0078125 -0.000798081454798969 6.49743066821652e-06 0 0.007341182264588287 -5.639022843475848e-05 0 -0.0007883641103285224 6.347082078040845e-06 0 0.007359629566937631 -5.857223418169468e-05 0 0 0 
0.01696923874882262 97 0.001305249134524817 0.001305249134524816 9.625237927338123e-05 0.01409076651964311 0.001534233480356892 8.13925045332025e-05 1.054433962288105 0.2656642326996513 0.007812499999999999 0.5000654964443104 0.1061359476858747 0.007812499999999999 -0.0008816901284467682 8.277914737131253e-06 -6.645181483335527e-16 0.008102553473216161 -7.461607440540131e-05 -6.645181483335527e-16 -0.0008062841105151525 7.631651166889671e-06 0 0.008121615526205179 -7.201610973879652e-05 0 0 0 
0.01827448788334743 102 0.001305249134524817 0.001305249134524816 8.683153241174588e-05 0.01409076626012134 0.001534233739878658 9.571987034327825e-05 1.054432719214735 0.2656642467330534 0.0078125 0.5000770068983722 0.1061358457846309 0.007812499999999997 -0.0009523648299287611 1.075151228669282e-05 6.645181483335527e-16 0.008818587775559775 -7.807034006673108e-05 -1.329036296667105e-15 -0.0008590830618994211 8.553964157677683e-06 0 0.008832280576966023 -8.336222482512425e-05 0 0 0 
0.01957973701787225 105 0.001305249134524817 0.001305249134524816 5.704857078750778e-05 0.01409076582400487 0.001534234175995134 0.0001111462534018894 1.054431392604967 0.2656642619756754 0.0078125 0.5000893483723987 0.1061357511398537 0.007812499999999999 -0.001016365176793917 1.167794066223384e-05 0 0.009455263137182248 -7.251089065065859e-05 1.329036296667105e-15 -0.0009460869992037192 8.487260509337975e-06 0 0.009464864974686725 -7.290480737975252e-05 0 0 0 
0.02088498615239706 108 0.001305249134524817 0.001305249134524816 5.105653260595881e-05 0.01409076576712306 0.001534234232876934 0.0001276113931461371 1.054429963534175 0.2656642746370231 0.0078125 0.5001024938448021 0.1061356407696035 0.007812499999999998 -0.001094864385922323 9.700330272289549e-06 0 0.01007123625343146 -8.455876145306747e-05 -6.645181483335527e-16 -0.001052840853303893 9.065487858859503e-06 0 0.01009291065827373 -8.2431330869221e-05 0 0 0 
0.02219023528692188 111 0.001305249134524817 0.001305249134524816 5.600756802024571e-05 0.01409076578133157 0.001534234218668429 0.0001451826381368122 1.054428446716231 0.2656642863461825 0.0078125 0.5001164195218311 0.106135531752555 0.0078125 -0.001162090748649461 8.970823354807174e-06 0 0.01066898009017134 -8.352202320312286e-05 1.329036296667105e-15 -0.001166233815391566 9.188347221010803e-06 0 0.0106913994690959 -8.405054668703972e-05 0 0 0 
0.0234954844214467 115 0.001305249134524817 0.001305249134524816 8.221144930453999e-05 0.01409076588216466 0.001534234117835337 0.0001638779736177603 1.054426839301899 0.2656642973107286 0.0078125 0.500131145961407 0.1061354205670275 0.0078125 -0.001231500017386617 8.400347347005009e-06 0 0.01128247411652748 -8.518337573314978e-05 0 -0.001276267877248449 9.551993427091622e-06 0 0.01130138127833741 -9.006465359992453e-05 0 0 0 
0.02480073355597151 119 0.001305249134524817 0.001305249134524816 9.383246947370278e-05 0.01409076631362784 0.00153423368637216 0.0001837592510932047 1.054425129022286 0.2656643062514519 0.0078125 0.5001466976941046 0.1061352935899701 0.007812499999999999 -0.001310308942922082 6.849821303738625e-06 0 0.01191476193032606 -9.728185524893273e-05 -6.645181483335527e-16 -0.001370880218843019 1.005673516928866e-05 0 0.01193338664992307 -9.416366325805809e-05 0 0 0 
0.02610598269049633 122 0.001305249134524817 0.001305249134524816 9.392560173469978e-05 0.01409076671968676 0.001534233280313239 0.0002047476535216137 1.054423324512728 0.2656643162580729 0.0078125 0.5001631240445472 0.1061351594649039 0.007812499999999999 -0.001382502014573628 7.666445168269781e-06 0 0.01258483917601929 -0.0001027582112318087 0 -0.00144304502822464 1.056993459209785e-05 0 0.01259968871591594 -9.518930971602907e-05 0 0 0 
0.02741123182502115 125 0.001305249134524817 0.001305249134524816 5.440429390266032e-05 0.01409076677856568 0.001534233221434321 0.0002267314463465929 1.054421438306442 0.2656643295290609 0.0078125 0.5001804261458564 0.1061350314587453 0.007812500000000002 -0.001445092922061147 1.016739845267458e-05 0 0.01325578454839161 -9.807028798893373e-05 1.993554445000658e-15 -0.001498120269724786 1.107864589536006e-05 0 0.013281484547189 -0.0001025963416904565 0 0 0 
0.02871648095954596 128 0.001305249134524817 0.001305249134524816 6.99926325584428e-05 0.01409076688361397 0.00153423311638603 0.0002497700664411307 1.054419449732528 0.2656643439123208 0.0078125 0.5001986517395282 0.1061348884365147 0.0078125 -0.001523520576215575 1.101955139136309e-05 0 0.01396330645975939 -0.0001095746604128734 -1.329036296667105e-15 -0.001544407837946111 1.200378702326033e-05 0 0.01399051827386191 -0.0001106239427520379 0 0 0 
0.03002173009407078 131 0.001305249134524817 0.00130524913452482 4.950680692827758e-05 0.01409076683969385 0.001534233160306149 0.00027388613023698 1.054417367391293 0.2656643608861627 0.0078125 0.5002177923284792 0.1061347371114736 0.0078125 -0.001595359215789317 1.300429281593161e-05 0 0.01466431843909699 -0.0001159357528388702 0 -0.001587565977999558 1.274260782928973e-05 0 0.01469009529857362 -0.000116628648858422 0 0 0 
0.0313269792285956 134 0.001305249134524817 0.001305249134524816 7.385748939011884e-05 0.01409076662712832 0.001534233372871682 0.0002990796670796781 1.054415192772048 0.2656643805357157 0.007812499999999999 0.5002378413357248 0.1061345787478432 0.0078125 -0.001666056837427256 1.505425475104993e-05 -6.645181483335527e-16 0.01536029154534849 -0.0001213282784432392 0 -0.001636083965166891 1.360662515144786e-05 0 0.0153963535118335 -0.0001248209408153667 0 0 0 
0.03263222836312041 137 0.001305249134524817 0.001305249134524816 6.417032779397373e-05 0.01409076619820215 0.001534233801797847 0.0003253343317961231 1.054412930349977 0.2656644022382505 0.0078125 0.5002587748867745 0.1061344240264206 0.0078125 -0.001733325854181505 1.662712059732387e-05 6.645181483335527e-16 0.0160379735147862 -0.0001185378472846043 0 -0.0016936994108608 1.402734801162575e-05 0 0.01605354748375929 -0.0001313622625877352 0 0 0 
0.03393747749764523 140 0.001305249134524817 0.001305249134524816 9.58839069379739e-05 0.01409076613967387 0.001534233860326128 0.0003526410641884515 1.054410559361385 0.2656644226009057 0.0078125 0.5002805717459879 0.1061342430967693 0.007812500000000002 -0.001816502711220298 1.560058891021375e-05 0 0.01669938606883371 -0.0001386169479410609 1.329036296667105e-15 -0.001763041992376465 1.479415530430491e-05 0 0.01673363429160139 -0.0001359556208417341 0 0 0 
0.03524272663217005 143 0.001305249134524817 0.001305249134524816 4.295058233610857e-05 0.01409076595949927 0.001534234040500728 0.0003809928368768349 1.054408103141739 0.2656644440034799 0.0078125 0.5003031953193148 0.1061340652651142 0.007812499999999998 -0.001881801397513822 1.639730968004512e-05 0 0.01733276255729224 -0.0001362434575732222 -2.658072593334211e-15 -0.001844030754086929 1.492004641532067e-05 0 0.01735289615698889 -0.0001359926963464282 0 0 0 
0.03654797576669486 146 0.001305249134524817 0.001305249134524816 5.298425138927494e-05 0.01409076591948245 0.001534234080517546 0.0004103937330669139 1.05440555235107 0.2656644646874133 0.0078125 0.5003266368320608 0.1061338794599827 0.007812499999999999 -0.001954255782963614 1.584673213126414e-05 0 0.01795941642555408 -0.0001423522349462526 6.645181483335527e-16 -0.001933158976566865 1.53874710985573e-05 0 0.01798454307195892 -0.0001417353041285737 0 0 0 
0.03785322490121968 149 0.001305249134524817 0.001305249134524816 3.527064749145333e-05 0.0140907659208019 0.001534234079198099 0.0004408473353852826 1.054402912590339 0.2656644849952968 0.0078125 0.5003508805377462 0.1061336928104169 0.0078125 -0.0020224190626081 1.55586262371515e-05 0 0.01857400632888367 -0.0001429991875727187 6.645181483335527e-16 -0.002025286468161032 1.564220380888601e-05 0 0.0186014255462208 -0.0001434346692648953 0 0 0 
0.0391584740357445 152 0.001305249134524817 0.001305249134524816 8.166382411334197e-05 0.01409076603392698 0.001534233966073019 0.0004723532513711872 1.054400179959264 0.2656645047180225 0.007812499999999999 0.5003759368126046 0.1061334999094294 0.007812500000000002 -0.002093570493535037 1.511031511815149e-05 -6.645181483335527e-16 0.01919654585138143 -0.0001477886346968473 1.329036296667105e-15 -0.002115577475191326 1.600716612740333e-05 0 0.01922587671691838 -0.0001479462858415333 0 0 0 
