t iter dt dta diff m1 m2 ekin c1x c1y c1z c2x c2y c2z vc1x vc1y vc1z vc2x vc2y vc2z v1x v1y v1z v2x v2y v2z meshposx meshvelx 
1e-06 1 0.004402193382127515 0.004402193382127515 0 0.01409076018175229 0.001534239818247714 0 1.054441343066592 0.2656642362449665 0.007812499999999999 0.4999999999999999 0.1061365741307479 0.007812500000000002 1054441.343066592 265664.2362449665 7812.499999999999 499999.9999999999 106136.5741307479 7812.500000000002 0 0 0 0 0 0 0 0 
0.004403193382127515 11 0.004402193382127515 0.004402193382127514 0.005927460703415666 0.01409076018175231 0.001534239818247687 1.914787095896456e-12 1.054441343066645 0.265664236244966 0.0078125 0.4999999999995071 0.1061365741307497 0.007812499999999998 1.200461028965917e-11 -1.134889628224081e-13 1.970294493444585e-16 -1.119631667666846e-10 4.003638410679396e-13 -7.881177973778339e-16 -5.102655362384685e-07 1.812460285074504e-20 0 -1.629953360886022e-06 -1.656360308149359e-19 0 0 0 
0.008805386764255029 21 0.004402193382127515 0.004402193382127516 0.01159117256407181 0.01409075498772757 0.001534245012272428 5.773751262745987e-05 1.054442842807918 0.2656641893838898 0.0078125 0.4999881031351774 0.1061375445745548 0.0078125 0.0003406804613287782 -1.064493812933653e-05 0 -0.002702485624092472 0.0002204455190651628 3.94058898688917e-16 -0.002705971416243428 -5.928367225543111e-06 0 -0.002582162334338391 0.0004080123543479061 0 0 0 
0.01320758014638254 31 0.004402193382127515 0.004402193382127516 0.01655600297934539 0.0140908339601287 0.001534166039871305 0.0002318958484470964 1.054441571393794 0.2656632366160114 0.0078125 0.4999712396822479 0.1061380836894685 0.0078125 -0.0002888137829024084 -0.000216430264567353 0 -0.003830693353434632 0.0001224650684039466 0 -0.005251688693484293 -2.576413856115744e-05 0 -0.003477943614550697 -0.0001660259525054449 0 0 0 
0.01760977352851006 41 0.004402193382127515 0.004402193382127516 0.01800846677567508 0.01409090726545208 0.001534092734547921 0.0004626234172260526 1.054440295619581 0.2656621037974186 0.0078125 0.4999564629935008 0.1061408660498314 0.007812500000000002 -0.0002898042184826005 -0.0002573304929024896 0 -0.003356665067713965 0.000632039558775693 3.94058898688917e-16 -0.00720561323291572 -5.923518400874204e-05 0 -0.002883191325240101 0.0007970161224424428 0 0 0 
0.02201196691063758 51 0.004402193382127515 0.004402193382127516 0.02120228647069618 0.01409097245786821 0.001534027542131788 0.0006578813986748319 1.054438545454415 0.265660991838376 0.007812499999999999 0.4999489751151567 0.1061443008051956 0.0078125 -0.0003975666250344653 -0.0002525920481094984 -1.970294493444585e-16 -0.001700942619774032 0.0007802372740399179 -3.94058898688917e-16 -0.008426213217259887 -8.161389030798115e-05 0 -0.001559218069010431 -0.0006028632329350474 0 0 0 
0.02641416029276509 61 0.004402193382127515 0.004402193382127516 0.01874073128796518 0.01409107715893915 0.00153392284106085 0.0007504486442667943 1.05443421647391 0.2656595652700133 0.0078125 0.4999508946031592 0.1061465175506516 0.0078125 -0.0009833690003701965 -0.0003240585405568593 1.970294493444585e-16 0.0004360299141517915 0.0005035547654466315 0 -0.008851132917542637 -7.685667701415937e-05 0 0.0009505911735311731 0.0001559356715726881 0 0 0 
0.03081635367489261 71 0.004402193382127515 0.004402193382127512 0.01483950232997089 0.01409116305800863 0.001533836941991371 0.0007419201404303787 1.054429012156327 0.265658264368995 0.0078125 0.4999676534160198 0.1061495355937544 0.007812500000000002 -0.001182210123610256 -0.0002955120108158878 0 0.003806923368862542 0.0006855771295713835 3.94058898688917e-16 -0.008496479304507526 -5.983420818978382e-05 0 0.004084296079198316 0.002582220460122275 0 0 0 
0.03521854705702012 81 0.004402193382127515 0.004402193382127516 0.008547088263115992 0.01409125000120583 0.001533749998794167 0.0006760258632718906 1.054421431263973 0.2656572577561743 0.0078125 0.5000058719041637 0.106149741777323 0.007812499999999999 -0.001722071634860098 -0.0002286616541517523 0 0.008681692244370921 4.683655414314752e-05 -5.910883480333754e-16 -0.007365810750065738 -3.68286132983138e-05 0 0.009278929982335078 -0.001804117261713275 0 0 0 
0.03962074043914764 91 0.004402193382127515 0.004402193382127516 0.004233226502990024 0.01409128329036569 0.001533716709634307 0.0006309792856803847 1.054412976101024 0.2656568105774479 0.0078125 0.5000715216213224 0.1061503882141202 0.0078125 -0.001920670496439351 -0.0001015808910741115 0 0.01491295621524803 0.0001468442526304358 1.970294493444585e-16 -0.00563921336614396 -1.307336937765741e-05 0 0.0152854910573123 0.0003655692186396106 0 0 0 
